"x.1","x.2","y"
-0.322065429778167,3.72173992750174,"yes"
0.648716144270016,-1.46684702349891,"yes"
-0.285663545079616,-1.85252494828762,"yes"
0.209384548823295,-0.948876662554961,"yes"
0.990475214972595,-0.468602372405899,"yes"
0.48143032071559,-0.449140020024659,"yes"
-0.178178691798693,-1.62061917983528,"yes"
0.939512863620998,-1.93601754340698,"yes"
0.217467446171571,-1.89380652368429,"yes"
0.451671405381096,-0.646776015709158,"yes"
1.03926921763344,-0.475964293510017,"yes"
-0.155752585287591,3.1163839227578,"yes"
0.127370498281302,-1.62091313101162,"yes"
-0.190788968424575,-1.81012480213824,"yes"
1.0481954361338,-0.468688333339661,"yes"
1.11428312569448,-1.54733158345816,"yes"
-0.986146520977149,2.13339062293583,"yes"
0.1682410942463,-1.68950084471701,"yes"
0.12446620685302,-2.06574452592656,"yes"
-0.960343119590667,3.17582898052409,"yes"
0.23149702936438,-1.42265282695338,"yes"
0.228195886519922,-1.19952686769274,"yes"
-0.455368845540634,-1.32962523485742,"yes"
0.330388448162513,-1.26977345943519,"yes"
1.04497817731461,-1.21094771895206,"yes"
-0.0188135968054365,-1.55398675791361,"yes"
0.303002223740853,-1.81723887551108,"yes"
-0.426055346659301,2.54416079809097,"yes"
0.736065402404232,-2.04978973895124,"yes"
-0.294034818908681,3.0266855954142,"yes"
-0.174740628802169,-2.33189171659037,"yes"
0.304603603440446,-0.636784529755918,"yes"
1.18802876424861,-0.551765786516736,"yes"
-1.28802605149709,2.41187517732868,"yes"
0.978152595136724,-2.02403712820432,"yes"
0.649763839820427,-0.812698524979057,"yes"
-0.378172233152123,-2.01445093826107,"yes"
0.00978406559309433,-1.66040967378071,"yes"
0.597012086227072,-1.09855551090584,"yes"
-0.554018307106242,3.30226777669036,"yes"
0.163301900341127,-1.80116254596264,"yes"
0.600204657701753,-0.982578146433074,"yes"
0.752744505832875,-1.40824383203854,"yes"
-1.19469741107244,2.0045730275281,"yes"
0.124727752774243,-1.25500793072217,"yes"
0.653142766069791,-0.865448219645812,"yes"
-1.11931054983393,2.61526327944251,"yes"
0.729399593276515,-0.579957927768376,"yes"
0.986487049603566,-1.03582571692776,"yes"
-1.19473496393374,3.13167536112999,"yes"
0.296967952376771,-1.49376327364174,"yes"
-0.936066729102765,2.76950267456772,"yes"
0.873674833445001,-0.695146155077367,"yes"
-0.0365762575569569,-0.517990603250597,"yes"
0.294328205642599,-0.702262524503732,"yes"
0.987688833514638,-1.14417367393221,"yes"
0.13218755862916,-1.32109918385009,"yes"
0.839985615366518,-1.45247244406201,"yes"
0.114508038665778,-0.811533862294648,"yes"
1.75680099403105,-0.881417782670435,"yes"
-1.05918721759619,2.27386550935409,"yes"
0.719674250764425,-1.8811108511334,"yes"
0.548787936159224,-2.11293576597435,"yes"
0.436834883742998,-1.19076611430865,"yes"
1.18050895267214,-0.909822834718566,"yes"
1.02166759121066,-0.877145411315611,"yes"
1.29597461953846,-0.837929559726496,"yes"
0.0425637732275715,-0.326988023494567,"yes"
-0.296128409159399,2.79970958874535,"yes"
0.785236844537834,-2.06772333910608,"yes"
0.0690576524034884,2.88480577698611,"yes"
0.32568825705909,-2.34399337204787,"yes"
-1.33703575694533,2.10273978832014,"yes"
0.150665290545218,-1.97660254655812,"yes"
-0.747100834702138,-1.38486340445581,"yes"
0.324521445625754,-2.14579231042566,"yes"
0.318258098983478,-1.12127277818014,"yes"
0.635681083037994,-1.8245376629379,"yes"
1.1111565198698,-1.55585340449098,"yes"
0.788392557624206,-0.813819403453411,"yes"
1.25317478713085,-1.65482985822255,"yes"
-0.112808601932861,-2.00094942425809,"yes"
0.569944340099415,-1.1061701228695,"yes"
-0.729567722528169,2.46064804705439,"yes"
1.353817918272,-0.813733919133173,"yes"
0.443300060085969,-0.620442028663676,"yes"
0.16801515073804,-1.86523685144696,"yes"
0.0747961099549189,-1.05945669683708,"yes"
-0.694718635339979,3.03885884689369,"yes"
0.884762558899852,-1.39202324655479,"yes"
0.552472611725667,-0.787905277940307,"yes"
0.857649643037615,-0.811283658267032,"yes"
0.531883569684378,-0.900715694313716,"yes"
1.30381198274104,-1.5015333814994,"yes"
1.26909905344008,-1.87614933621012,"yes"
0.926064063347517,-0.449984408714537,"yes"
-0.248584639611006,-0.662330560278263,"yes"
0.986580170967861,-1.21653022414064,"yes"
0.344008960912622,-1.63359715940829,"yes"
0.841514243875386,-1.04843668533865,"yes"
0.658914734506146,-2.403037227944,"yes"
0.551652658138637,-1.41479471023457,"yes"
0.101560470779441,-2.17358944121514,"yes"
0.389933427816505,-1.75688743461498,"yes"
-0.988236258884704,2.07129377475618,"yes"
0.62685952309176,-1.23527639720942,"yes"
-0.0580447322756882,-1.75722643065865,"yes"
-0.202926819023041,2.65608757671634,"yes"
1.21242727110558,-0.436003363176555,"yes"
0.0954856881774626,-1.41332626801515,"yes"
0.826041107409865,-1.57235693416676,"yes"
0.468196437271966,-2.43490841507955,"yes"
-0.419617852244826,2.70048188547838,"yes"
1.12975059449567,-1.16559632804341,"yes"
-0.962200292078304,2.93468371028576,"yes"
0.520109333382135,-1.64545401209402,"yes"
-0.311554240158104,-0.976450383418099,"yes"
0.389873080833602,-1.17334994968459,"yes"
-1.59607528507698,2.61515351375482,"yes"
1.02927331934138,-0.888932691605303,"yes"
-0.569327106140459,2.8104965096066,"yes"
-0.833029092173169,2.26773466576892,"yes"
0.837176586618042,-1.73103124941376,"yes"
1.03440230070703,-0.747879325342129,"yes"
0.715105172620356,-1.19333454294863,"yes"
0.973701699445525,-1.54330070502805,"yes"
0.10345689687989,-1.07968034369429,"yes"
0.879070332229921,-1.4207151407488,"yes"
-0.567332301740337,2.0988311608016,"yes"
-0.432220062293256,-1.64477775379592,"yes"
0.679912963005907,-1.85199046885782,"yes"
-1.05403280689676,2.46931470603698,"yes"
-0.330326785022479,2.57720188205313,"yes"
-0.525791407538407,-1.96688902140792,"yes"
0.111213787318436,-2.51092860883562,"yes"
0.936817418812649,-1.86215689769999,"yes"
0.162095789942157,-1.90560891332374,"yes"
0.162516023977015,-1.32582962498686,"yes"
0.475157119120849,-2.06732115229765,"yes"
0.402978406670887,-1.05221956199769,"yes"
0.63958877231695,-2.13614528389756,"yes"
0.658041385441634,-1.29534401266912,"yes"
0.432219432583002,-1.0926589429168,"yes"
-0.71099124294994,2.51195169001567,"yes"
-0.845140944993717,2.87540999948429,"yes"
-0.399360440185874,-2.46862086737075,"yes"
-0.953008646322188,2.97084653075666,"yes"
0.40611473219456,-1.01620970780799,"yes"
-0.16319307592217,-0.34444639888175,"yes"
0.773370217193686,-0.564965782744453,"yes"
0.0861276221466436,-1.65578040768707,"yes"
0.481319804754686,-1.01214106163612,"yes"
-0.00627700919731478,-1.31229010079809,"yes"
0.247146437823,-1.47048981844754,"yes"
0.282263014916666,-0.997734559491613,"yes"
-0.190280641341096,-1.53030244817338,"yes"
-1.40129506989952,1.86633697418014,"yes"
0.129993997747582,-1.43969163477387,"yes"
1.14128749781513,-0.582807571047862,"yes"
0.124540230753879,-0.506074821569991,"yes"
0.716732077173629,-1.6030807120875,"yes"
1.06711343201296,-1.20665356650482,"yes"
0.0458576262587676,-1.1237158074576,"yes"
0.251583629619216,-1.44085135452117,"yes"
0.152898373504093,-0.923039892727851,"yes"
1.16627714687521,-1.36452021048542,"yes"
0.882010559015301,-0.376900115893648,"yes"
0.767412767557814,-1.87102162915921,"yes"
-0.81052131420087,2.04513934643819,"yes"
1.60113539239082,-0.659034099614731,"yes"
1.08545938557762,-1.4343950647463,"yes"
0.491734550541608,-1.72000038249259,"yes"
1.47919272816685,-0.666243161184109,"yes"
1.55082649981438,-1.8377025878612,"yes"
-0.158221242905248,-0.801896207775964,"yes"
0.731298727484382,-1.28311679959363,"yes"
1.35066270309648,-2.2450431144549,"yes"
0.823320806763188,-1.22362843689233,"yes"
0.0113905711557543,-1.73873541438077,"yes"
1.21429838338327,-1.23989402436773,"yes"
0.814209609953716,-2.16632200091784,"yes"
0.655566182790028,-1.09732758195275,"yes"
0.661313997443629,-1.27445415529763,"yes"
0.89972559827818,-1.30144057012147,"yes"
1.02076374917844,-1.3719143152277,"yes"
-0.445222929132915,2.68367655188234,"yes"
0.224183312332648,-1.10304906836111,"yes"
0.186505744406883,-1.17035071875751,"yes"
-0.236149908757846,-1.83112744927756,"yes"
0.610797841655477,-2.33810344392256,"yes"
-0.0803885845727851,-1.23739237086838,"yes"
-0.291076022480671,-2.05737186255466,"yes"
1.11679354399228,-1.3145532270312,"yes"
0.96924354745768,-1.17239152118642,"yes"
1.52253438604622,-1.14117868570919,"yes"
0.58267943875419,-1.64465410695619,"yes"
-0.764661742505902,2.91268379850203,"yes"
-1.29500227815766,3.74692997274156,"yes"
-0.728607283226762,2.7117681565936,"yes"
0.118495999864062,-0.943974093421563,"yes"
0.842993142672862,-1.44611709494633,"yes"
1.11694037357579,-2.04923898098726,"yes"
0.434717085808553,-0.414303676412556,"yes"
0.385634207690478,-0.747831747781726,"yes"
0.293586087649057,-1.18876249256709,"yes"
-1.53048865077618,2.74512003074594,"yes"
-0.853927875461348,2.16042011822592,"yes"
0.614891855625641,-2.03216607832509,"yes"
0.746250410128448,-1.00941252307347,"yes"
0.135457914607528,-1.74641866373464,"yes"
1.79021223132693,-0.994822787018705,"yes"
-0.31877586193222,-1.16313687896328,"yes"
0.939803593055261,-0.719331581580497,"yes"
1.06456402288711,-1.50045318325906,"yes"
0.645617414207445,-1.31062245094135,"yes"
0.978465806369458,-1.2908219531884,"yes"
0.11510533539185,-1.26949518734209,"yes"
1.23092066466555,-0.462219540361413,"yes"
-1.40578794875182,2.55119567145431,"yes"
-0.0886550091527999,-2.35116324497865,"yes"
0.153162663930447,-0.576964482859126,"yes"
-1.32270415262202,2.79835464953597,"yes"
0.525502104926905,-1.84807273968696,"yes"
0.262896424532257,-2.25582465766056,"yes"
-0.144917286977219,2.2532677779149,"yes"
-0.0890727343206197,-1.37982701640521,"yes"
-1.08641309992915,2.91330056826625,"yes"
0.0291807692337645,-2.36269819157125,"yes"
-1.42516379545302,1.93555153792839,"yes"
1.30820630521344,-0.835553285567745,"yes"
-0.303014907129942,-0.319608896300392,"yes"
-0.323844096190195,2.09043528566372,"yes"
0.565076619070035,-1.47124232626703,"yes"
0.658432254424721,-0.879721756331889,"yes"
1.0862487843099,-0.612165782311182,"yes"
0.633705269649905,-1.04356646839645,"yes"
0.178748082335592,-1.20443387610625,"yes"
1.19332067628959,-0.310238736488158,"yes"
0.413077465100189,-0.687383533259304,"yes"
0.537653840691129,-1.10003620790693,"yes"
-0.0195971600957033,-1.44269009453898,"yes"
0.506657033640427,-1.73536209231056,"yes"
0.0542890549700692,2.31471486340175,"yes"
-0.729488498611275,3.35815399775304,"yes"
0.575476516472631,-1.1807482115311,"yes"
0.413393290907674,-2.15738617112922,"yes"
-0.13649995992624,-1.33112889633329,"yes"
1.00539377058136,-1.64896872586111,"yes"
1.38435973417901,-1.25299352307441,"yes"
0.4558879248109,-1.01246217645034,"yes"
-1.40569549485992,3.0272087025036,"yes"
-0.753130927863268,-1.34563340254401,"yes"
0.639603118089952,-0.819248623602409,"yes"
1.2475421223191,-0.55294875002821,"yes"
-0.234495615062126,3.2465849231617,"yes"
1.00012539787364,-1.37192718476509,"yes"
0.3181027087871,-2.35593325648815,"yes"
1.51790752751972,-0.892008260759521,"yes"
0.284611117450724,-0.976947474905581,"yes"
-0.304525643041142,2.76590054696683,"yes"
0.0414501380987007,-1.39472685610501,"yes"
0.107595037048846,-1.94793443104024,"yes"
1.21237649840916,-1.0147575762252,"yes"
0.0251806665939697,-1.77415133288481,"yes"
-0.464434787544561,2.01159355605851,"yes"
-0.231603570923559,2.49695815284044,"yes"
-0.250076199347304,2.05022883625419,"yes"
0.321895976092317,-1.52687801762666,"yes"
0.12298630694228,-1.99452054331224,"yes"
0.851660108020445,-1.32819621946084,"yes"
0.0835271807495948,-1.74395064349013,"yes"
0.214441858265982,-1.4093171103366,"yes"
-0.983397028622661,2.48225460269335,"yes"
-0.252632976861073,2.4304167972813,"yes"
0.219108445459684,-1.53757139533005,"yes"
0.607776871998749,-1.21254326453175,"yes"
0.0427612689373553,-1.67918911209504,"yes"
-1.11260133529522,3.17092083708314,"yes"
0.404750706101546,-2.32825904428587,"yes"
0.964400126405734,-0.988325581336351,"yes"
0.695156605889738,-0.468795191564617,"yes"
0.565709604953363,-1.97197683767593,"yes"
1.26545222324802,-0.492219506219812,"yes"
0.6751116317669,-0.506070425050025,"yes"
-0.799763676284778,2.50948035951097,"yes"
0.248136196355748,-2.22580358452257,"yes"
0.684407198718346,-1.36566836967986,"yes"
0.689719707360655,-1.0973777299455,"yes"
1.12046887895045,-0.905631734671175,"yes"
-0.388402306996066,1.82919753040109,"yes"
-1.41704364063693,2.51932633286208,"yes"
-0.0317697691929715,-1.12607734596529,"yes"
-0.257992489684633,-1.14290099897402,"yes"
0.641630842089627,-0.210561342952014,"yes"
0.557808372406427,-0.772233277763641,"yes"
-1.02419927871892,2.34572039136919,"yes"
0.831538053554924,-0.891133364397664,"yes"
0.544714227707496,-0.586781334047833,"yes"
-1.04043777574448,2.21669919090162,"yes"
1.03430828195714,-1.87967172704725,"yes"
-0.223549737384955,2.41256808215497,"yes"
-0.753126473052965,2.63279529494993,"yes"
0.201767467944915,-1.34573658417492,"yes"
0.780976623681158,-1.42575079516593,"yes"
0.586125246733203,-0.849648515043134,"yes"
-0.0428789280402089,2.49023977691827,"yes"
0.721262805462555,-0.783492796871015,"yes"
-0.807726946444466,2.42758870692627,"yes"
0.373256327012056,-0.382330076020478,"yes"
1.00908027355402,-1.50151227110661,"yes"
-1.45185555687643,-0.127113786091654,"yes"
0.541792959416884,-1.78742702895716,"yes"
0.0727765794878111,-0.435981942234411,"yes"
0.40417924585791,-0.962410710691961,"yes"
0.768486972580358,-1.15502644705169,"yes"
-0.000379606843921743,-1.57301271837934,"yes"
0.450935371518632,-1.00999614136516,"yes"
1.53306643904232,0.393178135765354,"yes"
0.655629286980094,-0.990897248225814,"yes"
0.345479911949511,-1.60694329577042,"yes"
1.04701338223767,-0.919267682110168,"yes"
0.781951640319039,-1.86089868995815,"yes"
-0.611709770590933,2.20116392098175,"yes"
0.551454451134056,-1.35250755079975,"yes"
-0.0291894512709594,-1.70710977587964,"yes"
0.912606372080216,-0.768376404447559,"yes"
-0.528931035254528,-1.1570413411007,"yes"
0.295523360949269,-1.62029799073006,"yes"
-1.2906413155878,2.51770278863466,"yes"
1.04752779340724,-1.24449514789362,"yes"
-0.920661155373399,2.82867424204719,"yes"
0.043136130939714,2.26047675836295,"yes"
0.599815351280666,-0.716011280398995,"yes"
-0.216985366389233,-1.61674079540915,"yes"
0.195356468895946,-1.79855622921113,"yes"
0.53628445208445,-2.44509652404906,"yes"
0.752866553540068,-1.02230117080838,"yes"
0.349208534689277,-0.753081324947498,"yes"
0.0471780150349572,-1.52876840003433,"yes"
-0.634020374180023,2.96754001305672,"yes"
0.61591479738475,-1.01682413517137,"yes"
0.545356267060248,-1.29001650214839,"yes"
0.241191197773169,-1.40765118541986,"yes"
-0.072168227418947,2.71790522303819,"yes"
0.978904875347252,-0.882441091527912,"yes"
0.55812677351932,-1.3676277589211,"yes"
-0.0723759826858357,-1.71826179549308,"yes"
-1.41947809467319,2.58093321577994,"yes"
-0.960669042382749,2.82777509410868,"yes"
0.598385666136206,-0.839096934823659,"yes"
0.228100259780877,-1.18316230358455,"yes"
0.734333519360761,-2.63139877056303,"yes"
0.11192390875913,-1.24898766479092,"yes"
-0.642348351638888,-0.800531688707886,"yes"
1.01947829327439,-1.4646182363409,"yes"
-0.451241630490167,-1.42288885498698,"yes"
-1.13016499431654,2.75664411785827,"yes"
-0.644695853369087,2.98737669866799,"yes"
0.804828569173447,-0.416551591693831,"yes"
1.06536892175463,-2.38843228714208,"yes"
0.665522632852313,-1.26494991767017,"yes"
-0.485589636095605,-0.771657236037552,"yes"
0.316024289522471,-1.08322869324288,"yes"
1.07997427013359,-0.617197025750173,"yes"
0.320615138671966,-1.24434713372608,"yes"
1.06509648422056,-0.289549782566027,"yes"
1.00385557170287,-0.294922343636705,"yes"
-1.615510902509,2.38783685389719,"yes"
1.5064950565511,-0.90969955077218,"yes"
0.138461735870611,-1.41036844102608,"yes"
1.2114995805095,-1.34574521601824,"yes"
0.464114520081921,-1.33934703851081,"yes"
1.72423603626771,-0.847007579715113,"yes"
0.60716577759021,-0.590437635765622,"yes"
-0.0411105290713811,2.55333893753358,"yes"
0.8563226355166,-1.62522529736162,"yes"
0.776456792319339,-1.38844958900006,"yes"
0.355701478785069,-1.10559838122337,"yes"
-0.250038043996889,-0.600926391031396,"yes"
